Time (s),Channel 1 (V),Channel 2 (V)
-0.0004041993801352054,-0.4562186247304796,-0.0007807700117141612
-0.0004040693801352054,-0.459606243026289,-0.001119839255523879
-0.0004039393801352054,-0.4636713849812602,-0.001458908499333596
-0.0004038093801352054,-0.4673977651066505,-0.001119839255523879
-0.0004036793801352054,-0.4704466215728789,-0.0001026315240947261
-0.0004035493801352054,-0.4714629070616217,0.0002364377197149915
-0.0004034193801352054,-0.4741730016982691,-0.001119839255523879
-0.0004032893801352054,-0.4762055726757548,-0.0004417007679044436
-0.0004031593801352054,-0.4785769054828213,-0.0004417007679044436
-0.0004030293801352054,-0.4816257619490497,-0.001119839255523879
-0.0004028993801352054,-0.4826420474377925,-0.001119839255523879
-0.0004027693801352054,-0.48535214207444,-0.001458908499333596
-0.0004026393801352054,-0.4877234748815065,-0.0007807700117141612
-0.0004025093801352054,-0.4900948076885731,-0.0007807700117141612
-0.0004023793801352054,-0.4941599496435443,-0.0004417007679044436
-0.0004022493801352054,-0.4961925206210299,-0.0004417007679044436
-0.0004021193801352054,-0.4985638534280964,-0.0001026315240947261
-0.0004019893801352054,-0.5036452808718105,-0.001119839255523879
-0.0004018593801352054,-0.5050003281901343,-0.0004417007679044436
-0.0004017293801352054,-0.5070328991676198,-0.002137046986953032
-0.0004015993801352054,-0.5090654701451055,-0.001458908499333596
-0.0004014693801352054,-0.5107592792930101,-0.001119839255523879
-0.0004013393801352054,-0.5134693739296576,-0.001458908499333596
-0.0004012093801352054,-0.5158407067367241,-0.002137046986953032
-0.0004010793801352054,-0.5192283250325335,-0.002476116230762749
-0.0004009493801352054,-0.5222771814987619,-0.005527739425050207
-0.0004008193801352054,-0.5256647997945713,-0.004849600937430773
-0.0004006893801352054,-0.526681085283314,-0.003832393206001619
-0.0004005593801352054,-0.5293911799199615,-0.002476116230762749
-0.0004004293801352054,-0.5304074654087043,-0.0007807700117141612
-0.0004002993801352054,-0.5304074654087043,-0.0004417007679044436
-0.0004001693801352054,-0.5341338455340946,-0.0004417007679044436
-0.0004000393801352054,-0.5361664165115803,-0.0007807700117141612
-0.0003999093801352054,-0.5381989874890658,-0.002137046986953032
-0.0003997793801352054,-0.5412478439552942,-0.001797977743143314
-0.0003996493801352054,-0.5432804149327798,0.0002364377197149915
-0.0003995193801352054,-0.5453129859102654,0.0002364377197149915
-0.0003993893801352054,-0.5493781278652367,-0.0007807700117141612
-0.0003992593801352054,-0.5531045079906269,-0.001119839255523879
-0.0003991293801352054,-0.5554758407976935,-0.001458908499333596
-0.0003989993801352054,-0.5575084117751791,-0.0007807700117141612
-0.0003988693801352054,-0.5592022209230837,-0.001119839255523879
-0.0003987393801352054,-0.562928601048474,-0.001458908499333596
-0.0003986093801352054,-0.5646224101963787,-0.001458908499333596
-0.0003984793801352054,-0.5663162193442833,-0.001797977743143314
-0.0003983493801352054,-0.5693650758105118,-0.0007807700117141612
-0.0003982193801352054,-0.5713976467879974,-0.0007807700117141612
-0.0003980893801352054,-0.5747852650838067,-0.0007807700117141612
-0.0003979593801352054,-0.5778341215500351,-0.001119839255523879
-0.0003978293801352054,-0.5795279306979398,-0.0001026315240947261
-0.0003976993801352054,-0.5808829780162635,0.0005755069635247092
-0.0003975693801352054,-0.5842705963120729,-0.001119839255523879
-0.0003974393801352054,-0.5876582146078823,-0.001797977743143314
-0.0003973093801352054,-0.588674500096625,-0.0004417007679044436
-0.0003971793801352054,-0.589013261926206,-0.0001026315240947261
-0.0003970493801352054,-0.5917233565628535,-0.0007807700117141612
-0.0003969193801352054,-0.5934171657107581,-0.001119839255523879
-0.0003967893801352054,-0.5957884985178247,-0.0007807700117141612
-0.0003966593801352054,-0.5998536404727959,-0.0007807700117141612
-0.0003965293801352054,-0.6025637351094434,-0.0007807700117141612
-0.0003963993801352054,-0.6052738297460908,-0.0004417007679044436
-0.0003962693801352054,-0.6083226862123192,0.0009145762073344267
-0.0003961393801352054,-0.6106940190193858,0.0009145762073344267
-0.0003960093801352054,-0.6134041136560332,0.0002364377197149915
-0.0003958793801352054,-0.6144203991447761,0.0005755069635247092
-0.0003957493801352054,-0.6161142082926807,0.0005755069635247092
-0.0003956193801352054,-0.6188243029293282,0.0002364377197149915
-0.0003954893801352054,-0.6208568739068138,-0.0007807700117141612
-0.0003953593801352054,-0.6242444922026231,-0.0004417007679044436
-0.0003952293801352054,-0.6252607776913659,0.0005755069635247092
-0.0003950993801352054,-0.6276321104984325,-0.0001026315240947261
-0.0003949693801352054,-0.6293259196463371,-0.0007807700117141612
-0.0003948393801352054,-0.6310197287942418,-0.001797977743143314
