Time (s),Channel 1 (V),Channel 2 (V)
-0.00038228125,-0.8203875915299842,0.08602095640357353
-0.00038215125,-0.8217426388483079,0.08602095640357353
-0.0003820212500000001,-0.8241139716553744,0.08636002564738325
-0.00038189125,-0.8254690189736982,0.08669909489119297
-0.00038176125,-0.8268240662920219,0.08703816413500269
-0.00038163125,-0.8291953990990885,0.08839444111024156
-0.00038150125,-0.8319054937357359,0.089072579597861
-0.00038137125,-0.8329217792244787,0.08975071808548044
-0.00038124125,-0.8342768265428024,0.08975071808548044
-0.00038111125,-0.8349543502019643,0.09008978732929016
-0.00038098125,-0.8380032066681927,0.08975071808548044
-0.00038085125,-0.8380032066681927,0.09042885657309986
-0.00038072125,-0.8383419684977736,0.09042885657309986
-0.00038059125,-0.8393582539865164,0.0911069950607193
-0.00038046125,-0.8410520631344212,0.0911069950607193
-0.0003803312500000001,-0.8437621577710687,0.09144606430452902
-0.00038020125,-0.846811014237297,0.08975071808548044
-0.00038007125,-0.8498598707035254,0.09314141052357761
-0.00037994125,-0.8512149180218491,0.09144606430452902
-0.0003798112500000001,-0.8532474889993348,0.09314141052357761
-0.00037968125,-0.8556188218064014,0.09348047976738733
-0.00037955125,-0.857312630954306,0.09415861825500677
-0.00037942125,-0.8579901546134678,0.09517582598643591
-0.0003792912500000001,-0.8576513927838869,0.09585396447405535
-0.00037916125,-0.8586676782726297,0.09551489523024563
-0.00037903125,-0.8610390110796963,0.09449768749881647
-0.00037890125,-0.86239405839802,0.09551489523024563
-0.0003787712500000001,-0.8630715820571818,0.09551489523024563
-0.00037864125,-0.8637491057163438,0.09551489523024563
-0.00037851125,-0.8640878675459247,0.09551489523024563
-0.00037838125,-0.8654429148642484,0.09585396447405535
-0.0003782512500000001,-0.8695080568192196,0.09653210296167479
-0.00037812125,-0.8708631041375433,0.09653210296167479
-0.00037799125,-0.872895675115029,0.09653210296167479
-0.00037786125,-0.8742507224333527,0.09754931069310394
-0.0003777312500000001,-0.8752670079220956,0.09754931069310394
-0.00037760125,-0.8772995788995811,0.09788837993691366
-0.00037747125,-0.8789933880474858,0.09822744918072338
-0.00037734125,-0.8796709117066477,0.09721024144929422
-0.00037721125,-0.8810259590249714,0.09856651842453309
-0.00037708125,-0.8817034826841332,0.09721024144929422
-0.00037695125,-0.8837360536616189,0.09856651842453309
-0.00037682125,-0.8847523391503617,0.09822744918072338
